id_review,caption,relative_date,retrieval_date,rating,username,n_review_user,n_photo_user,url_user
ChZDSUhNMG9nS0VJQ0FnSUNUazk2UGRnEAE,"Recently I visited BBQ nation at Atria Mall, Worli. I was impressed by the ambiance, service and friendly staffs but few things I would like to give suggestions on the most disappointed item on their menu was chicken seekh kebab which didn't taste like chicken it was more kind of soya and the biryani was not up to the mark. The food was pretty decent not much spiced up. Also if you want to enjoy any drinks you need to pay extra 249₹. Main course and deserts were pretty good.",2 months ago,2024-08-11 17:56:36.542054,3.0,Divya Patel.,3,https://www.google.com/maps/contrib/112181178245748348426/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUNDZPTXh3RRAB,,2 months ago,2024-08-11 17:56:36.543383,5.0,Moorthy P,0,https://www.google.com/maps/contrib/106030728705721979982/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUdzhYSy1nRRAB,"Thank you for your great service. Very nice and a good service. Great food and lovely service, enjoyed. Great place, great service.",2 months ago,2024-08-11 17:56:36.543383,5.0,SE EUDC-2 Noida,0,https://www.google.com/maps/contrib/118103641308719059867/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUZzcycE1REAE,Must try ♥♥,2 months ago,2024-08-11 17:56:36.543383,5.0,Sohan Choudhary,1,https://www.google.com/maps/contrib/108198461860026471484/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUZzVTU1dnEAE,Very bad food,2 months ago,2024-08-11 17:56:42.069183,2.0,Manorama Bhati,0,https://www.google.com/maps/contrib/104290898656818696314/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUZzlUbjdBRRAB,,2 months ago,2024-08-11 17:56:42.070186,5.0,Saurabh Kumar,0,https://www.google.com/maps/contrib/112013032949724395127/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUX2J1UUZREAE,,2 months ago,2024-08-11 17:56:42.070186,5.0,Grs Hotel,0,https://www.google.com/maps/contrib/103769045779357350201/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUdmVUQmFREAE,Service is very good and staff behavier is very impressive.,2 months ago,2024-08-11 17:56:42.071185,5.0,COMPUTER SUSHANTA,3,https://www.google.com/maps/contrib/104698773997091830692/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUM2ItZThnRRAB,Best experience ever,2 months ago,2024-08-11 17:56:42.071185,5.0,Noman Ansari,0,https://www.google.com/maps/contrib/107987280502177419368/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUM2NfNU53EAE,Awsome,2 months ago,2024-08-11 17:56:42.071185,5.0,Kajal Kapoor,0,https://www.google.com/maps/contrib/110134169007440109357/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUdGJPOTVBRRAB,Wonderful,2 months ago,2024-08-11 17:56:42.072183,5.0,Ajay Patil,0,https://www.google.com/maps/contrib/114688249202440445668/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUdGZhU3NRRRAB,,2 months ago,2024-08-11 17:56:42.072183,5.0,Aditya Raj,0,https://www.google.com/maps/contrib/113417258871706779350/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUMWU3WU5REAE,,2 months ago,2024-08-11 17:56:42.073185,5.0,Jagadish Yadav,0,https://www.google.com/maps/contrib/113121804845239615474/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUbFlIM3hRRRAB,,2 months ago,2024-08-11 17:56:42.073185,5.0,Hema S,1,https://www.google.com/maps/contrib/109646326948249388199/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUbGZxYlhBEAE,,2 months ago,2024-08-11 17:56:47.994271,5.0,Shankar Sundararaman,5,https://www.google.com/maps/contrib/110860051887589617653/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUbGZyYlFREAE,Best Food Taste,2 months ago,2024-08-11 17:56:47.994271,5.0,Vikash Poddar (Munmun),306,https://www.google.com/maps/contrib/104658667671744072962/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUbGJ5NS13RRAB,,2 months ago,2024-08-11 17:56:47.995755,5.0,N Ranjith Bhargav,0,https://www.google.com/maps/contrib/104030174415785961609/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUNVkyQmxBRRAB,Baat food and best service and beautiful environment and atmosphere I love it🥰,2 months ago,2024-08-11 17:56:47.996764,5.0,Neeraj Kumar,0,https://www.google.com/maps/contrib/101388218750630241264/reviews?hl=en
ChRDSUhNMG9nS0VJQ0FnSUNUNWNwTBAB,Nice shop,2 months ago,2024-08-11 17:56:47.997957,5.0,Pradnya Lotankar,0,https://www.google.com/maps/contrib/114431045878711351043/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUNVp6YU5REAE,Most hubby place to satisfy your tastebuds,2 months ago,2024-08-11 17:56:47.997957,5.0,Sanjeev Jaiswal,0,https://www.google.com/maps/contrib/106305407026084610919/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUNWVEWi1nRRAB,Very bad,2 months ago,2024-08-11 17:56:47.998966,1.0,Pushpendra Singh,0,https://www.google.com/maps/contrib/114991246467099663622/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUcFl5by1RRRAB,The Food Was Better Than I Expected And The Service Was Quite Good,2 months ago,2024-08-11 17:56:47.998966,5.0,Ayush Singh,0,https://www.google.com/maps/contrib/118167468610672421325/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUcFpUUmRBEAE,I Like this restaurant and it is so beautiful 😍❤️,2 months ago,2024-08-11 17:56:47.999968,5.0,Sonia Sharma,1,https://www.google.com/maps/contrib/100927993100575915102/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUcGNqQ1FREAE,,2 months ago,2024-08-11 17:56:48.001126,5.0,Aarisha Malik,0,https://www.google.com/maps/contrib/113045979609879012220/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUbWV5YWl3RRAB,Very good experience and nice atmosphere ❤️,2 months ago,2024-08-11 17:56:54.074428,5.0,Himanshu Singh,0,https://www.google.com/maps/contrib/104738899219633559087/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUNmJIY0hREAE,All the above ratings are totally fake. They first told that if you give 5 start rating I'm gonna pay you some money for the response. After the process they are not responding to our messages. Sorry please don't trust the above ratings of this restaurant. I think the remaining ratings are also fake..,2 months ago,2024-08-11 17:56:54.075925,1.0,5H8-Ravindra Puchi,2,https://www.google.com/maps/contrib/100974961974599532718/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUcWNXUlF3EAE,Good meal,2 months ago,2024-08-11 17:56:54.075925,5.0,Varun Gupta,0,https://www.google.com/maps/contrib/109021870568050464526/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUcWFxVHFnRRAB,Nice,2 months ago,2024-08-11 17:56:54.077137,5.0,Be5% World,0,https://www.google.com/maps/contrib/115087867643777122999/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUcWFUcGRBEAE,,2 months ago,2024-08-11 17:56:54.078147,5.0,Soham Gupta,0,https://www.google.com/maps/contrib/109682486580575836460/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUaWNfY2hnRRAB,,2 months ago,2024-08-11 17:56:54.079146,5.0,mutyaboina venkata shanmuka,0,https://www.google.com/maps/contrib/102720311400094058319/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUaWNPX1dBEAE,Such a amazing food they have 🤤🤤 and amazing service 😎,2 months ago,2024-08-11 17:56:54.079146,5.0,Laxman Arya,0,https://www.google.com/maps/contrib/115131394098477852542/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUaWU3NzV3RRAB,nice,2 months ago,2024-08-11 17:56:54.080150,5.0,mahesh kumar shuryavanshi,0,https://www.google.com/maps/contrib/115025468937689129238/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUOGZQdXN3RRAB,Nice,2 months ago,2024-08-11 17:56:54.081222,5.0,Sarita sinha,0,https://www.google.com/maps/contrib/106836889578004704168/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUOGI2R0pnEAE,,2 months ago,2024-08-11 17:56:54.081222,5.0,akash prasad,0,https://www.google.com/maps/contrib/105734172978739185087/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUd2JMY2ZREAE,"BBQ Nation was absolutely amazing with food and amazing staff. Overall a good experience. It's a great place to go for a delicious and filling meal the starters are absolutely amazing from chicken tikka, prawns, hariyali fish, this place has it all. The services are excellent.",2 months ago,2024-08-11 17:56:59.976115,5.0,Neha Tirkey,0,https://www.google.com/maps/contrib/101665942340786552228/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUd2V5dUR3EAE,,2 months ago,2024-08-11 17:56:59.977485,5.0,Beena Singh,0,https://www.google.com/maps/contrib/109645130813285884399/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUZ1pYOGJREAE,"Barbeque is really a nice place where you can enjoy your food with good vibes, A warm welcoming, followed by an excellent service, And ambience is cozy It is a must visit for delicious food",2 months ago,2024-08-11 17:56:59.978496,5.0,Anupam Singh,1,https://www.google.com/maps/contrib/108058073136678098990/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUZ2VtTHpnRRAB,Best food and services available,2 months ago,2024-08-11 17:56:59.979697,5.0,sneha lohchab,0,https://www.google.com/maps/contrib/113937558014787779382/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUZ2FpdWxBRRAB,,2 months ago,2024-08-11 17:56:59.979697,5.0,Rahul Aryan,0,https://www.google.com/maps/contrib/117985022615942628916/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUX3Vxc0dnEAE,,2 months ago,2024-08-11 17:56:59.980706,5.0,saju i,0,https://www.google.com/maps/contrib/118097314884403503354/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUX3RDQ21RRRAB,,2 months ago,2024-08-11 17:56:59.981708,1.0,Aditya MK,0,https://www.google.com/maps/contrib/100041821903351783282/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUdnYzOE1REAE,Super se upar,2 months ago,2024-08-11 17:56:59.981708,5.0,Chetan Tripathi,0,https://www.google.com/maps/contrib/103585271868493013066/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUdnZXUnBnRRAB,,2 months ago,2024-08-11 17:56:59.982705,5.0,Allam Boss,0,https://www.google.com/maps/contrib/114831555676169684278/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUM3RYYnB3RRAB,Mere pas WhatsApp par msg aaya tha ise 5 star rating dene k liye badle me voh mujhe 150 rs dete but meine block kar diya or yha jo sach h voh bta rhi hu I think all 5 star ratings is paid,2 months ago,2024-08-11 17:56:59.982705,1.0,Anuradha Bassi,2,https://www.google.com/maps/contrib/101084399837612247550/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUam9TemlnRRAB,,2 months ago,2024-08-11 17:57:05.736395,3.0,HS world,6,https://www.google.com/maps/contrib/117627027166000893661/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUOXE2XzZnRRAB,Captivating ambience,2 months ago,2024-08-11 17:57:05.736395,5.0,Shitiz Ranjan,1,https://www.google.com/maps/contrib/106167152542191208081/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUdHBXOFVBEAE,Fantastic,2 months ago,2024-08-11 17:57:05.737406,5.0,Harsh Juneja,0,https://www.google.com/maps/contrib/117493346137936844035/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUMXZpdllnEAE,Very good,2 months ago,2024-08-11 17:57:05.738406,5.0,Kishan Lal Verma,0,https://www.google.com/maps/contrib/107905281847601081623/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUbG9Mb1RREAE,Awesome experience. Must visit.,2 months ago,2024-08-11 17:57:05.738406,5.0,AVINASH JHA,0,https://www.google.com/maps/contrib/100447497328375141643/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUbHZ5NFN3EAE,,2 months ago,2024-08-11 17:57:05.739404,5.0,Sukhvinder Kaur,0,https://www.google.com/maps/contrib/108485061479692068782/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUbHBDY1N3EAE,Nice,2 months ago,2024-08-11 17:57:05.740403,5.0,Bhupender Singh,0,https://www.google.com/maps/contrib/108644693672661175930/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUNXAtcUxBEAE,,2 months ago,2024-08-11 17:57:05.741432,5.0,Harshika Mohta,33,https://www.google.com/maps/contrib/116334848985574011692/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUNXRlQmNREAE,No experience,2 months ago,2024-08-11 17:57:05.741432,5.0,Sunny Maurya,0,https://www.google.com/maps/contrib/101346776515388416013/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUNXRIby1nRRAB,,2 months ago,2024-08-11 17:57:05.742871,5.0,manoj kumar Mannu,0,https://www.google.com/maps/contrib/106173641526211479687/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUNXViZzRBRRAB,,2 months ago,2024-08-11 17:57:11.679916,5.0,Rohini Hake,134,https://www.google.com/maps/contrib/110475083284427536877/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUNXJyNUl3EAE,,2 months ago,2024-08-11 17:57:11.680917,5.0,Saket Tiwari,0,https://www.google.com/maps/contrib/104491612987532849006/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUNXNMd3JBRRAB,,2 months ago,2024-08-11 17:57:11.680917,5.0,Kumkum Rastogi,0,https://www.google.com/maps/contrib/114816311785452776034/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUcHJtVl9RRRAB,,2 months ago,2024-08-11 17:57:11.682032,5.0,Isha ishu,0,https://www.google.com/maps/contrib/107781380398084901584/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUcG9LYURREAE,"The main course is decent. Starters and desserts are bomb and to be honest they are quite filling.The restaurant also has a luxurious and elegant atmosphere, with a modern design and high-quality furnishings.",2 months ago,2024-08-11 17:57:11.682032,5.0,Himanshu Sharma,1,https://www.google.com/maps/contrib/110164355633306218858/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUeHNlZ2FBEAE,This hotel is very nice.......i mean fabulous. The food atmosphere service all of the facilities were fabulous......I love it l definitely love it .........and the hospitality.....was amezing Wish to spend one more trip and spend my days with this hotel......💓😍love from Kolkata,2 months ago,2024-08-11 17:57:11.682032,5.0,Prativa Bala,0,https://www.google.com/maps/contrib/114819744529544225760/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUNnRUYm1nRRAB,,2 months ago,2024-08-11 17:57:11.683384,5.0,Veena Gautam,0,https://www.google.com/maps/contrib/107600457367627063188/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUNnRqUGhnRRAB,𝒗𝒆𝒓𝒚 𝒏𝒊𝒄𝒆,2 months ago,2024-08-11 17:57:11.683384,5.0,Lalit meena,1,https://www.google.com/maps/contrib/106684102571941528549/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUcXBIZFdnEAE,There service is very good,2 months ago,2024-08-11 17:57:11.684516,1.0,Sunil VERMA,1,https://www.google.com/maps/contrib/114388654548615750148/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUcXJUQ1hBEAE,It's really good👍,2 months ago,2024-08-11 17:57:11.685528,5.0,Sahil Yada,0,https://www.google.com/maps/contrib/108809944401522459506/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUcW9DcjRBRRAB,Nice ambience,2 months ago,2024-08-11 17:57:18.192656,5.0,Shubham Kapoor,0,https://www.google.com/maps/contrib/102084049772486422115/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUeXVYVVhnEAE,,2 months ago,2024-08-11 17:57:18.192656,5.0,Irra Bhasin,0,https://www.google.com/maps/contrib/104177438988639747039/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUeW9XNHN3RRAB,,2 months ago,2024-08-11 17:57:18.193658,5.0,Simarpreet Singh,0,https://www.google.com/maps/contrib/107565776204830821642/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUaXVhUnF3RRAB,,2 months ago,2024-08-11 17:57:18.194658,5.0,Shelly Gandas,0,https://www.google.com/maps/contrib/104818528381464215746/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUZ3JydzJRRRAB,,2 months ago,2024-08-11 17:57:18.194658,5.0,Vidya,0,https://www.google.com/maps/contrib/116221417309954397109/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUdk1mZUZ3EAE,Very good food. Delicious food. Service is also very good. This is a fantastic hotel .,2 months ago,2024-08-11 17:57:18.195659,5.0,Rubina,0,https://www.google.com/maps/contrib/109301596150605068543/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUdk52Z2pRRRAB,,2 months ago,2024-08-11 17:57:18.195659,5.0,New bhojpuri Songs,0,https://www.google.com/maps/contrib/101802621317726476610/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUdkwyaDdBRRAB,Fantastic restaurant…very good customer service…very nice experience,2 months ago,2024-08-11 17:57:18.196656,5.0,Keshav Rajput,0,https://www.google.com/maps/contrib/115177570392973408213/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUdk83N29nRRAB,,2 months ago,2024-08-11 17:57:18.196656,5.0,Manish Kumar,0,https://www.google.com/maps/contrib/104426485605019765752/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUM0xhbEVnEAE,Delicious 😋,2 months ago,2024-08-11 17:57:18.197658,5.0,Urmila Jaiswal,0,https://www.google.com/maps/contrib/105694427755091830878/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUM0lqY0VBEAE,,2 months ago,2024-08-11 17:57:18.197658,5.0,Piyush Jainn,20,https://www.google.com/maps/contrib/102361424308400765066/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUMUxIdEZBEAE,It is not good,2 months ago,2024-08-11 17:57:18.197658,1.0,Kartik nagar,0,https://www.google.com/maps/contrib/111005571344521773384/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUN09HbVV3EAE,,2 months ago,2024-08-11 17:57:18.198658,3.0,Shabbir Mandsaurwala,4,https://www.google.com/maps/contrib/104205515327943871898/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUMU9fbXJRRRAB,,2 months ago,2024-08-11 17:57:18.199657,5.0,Marvin Golmei,0,https://www.google.com/maps/contrib/117999450374661370377/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUbE5tU21nRRAB,Nice food,3 months ago,2024-08-11 17:57:18.200662,5.0,Md Shahbaz Iraqui,0,https://www.google.com/maps/contrib/110000003117553409870/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUNVBPMVhREAE,,3 months ago,2024-08-11 17:57:18.200662,5.0,Chirag Thakur,0,https://www.google.com/maps/contrib/114046175277590715019/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUNU12dTBnRRAB,,3 months ago,2024-08-11 17:57:18.200662,5.0,Sahil,0,https://www.google.com/maps/contrib/115671405342531804529/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUNU1qQTVBRRAB,Great food options,3 months ago,2024-08-11 17:57:18.204151,5.0,Ipm Careers,0,https://www.google.com/maps/contrib/108053332865260021315/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUNU1DVEZ3EAE,Excellent,3 months ago,2024-08-11 17:57:18.204151,5.0,dwarka more,0,https://www.google.com/maps/contrib/106834551083561397251/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUcE1mUFR3EAE,,3 months ago,2024-08-11 17:57:18.205150,5.0,Vishal Jain,0,https://www.google.com/maps/contrib/100598375413772308792/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUcFBIeVJREAE,"""Barbeque Nation in Mumbai's Worli area offers a vibrant atmosphere and a delicious array of grilled delicacies. The live grill on the table adds an interactive touch to the dining experience, and the extensive buffet spread includes a variety of vegetarian and non-vegetarian options. With attentive staff and a welcoming ambiance, it's a must-visit for barbecue lovers.""",3 months ago,2024-08-11 17:57:24.363212,5.0,Sonu Yadav,0,https://www.google.com/maps/contrib/107031765338438662155/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUeEt2STNRRRAB,The restaurant offers many type of food and the services are amazing.,3 months ago,2024-08-11 17:57:24.364212,5.0,SYSTEM AIRCON,0,https://www.google.com/maps/contrib/113899805511239541209/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUMk5ETEV3EAE,Good service,3 months ago,2024-08-11 17:57:24.364212,5.0,sumit choudhary,0,https://www.google.com/maps/contrib/100777010811023032425/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUNlBMd1FREAE,"Barbeque in Mumbai is fantastic! The food is delicious, especially the barbeque platter. The service is excellent, and the ambiance is cozy. A must-visit for a great dining experience in Mumbai!",3 months ago,2024-08-11 17:57:24.364212,5.0,Pratik,0,https://www.google.com/maps/contrib/111944931263449460012/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUcVA2eXF3RRAB,This is so lovely and I so enjoyed it. I have never ever seen atmosphere like barbeque  nation. 🥰,3 months ago,2024-08-11 17:57:24.366212,5.0,Aviraaj Lakra,0,https://www.google.com/maps/contrib/113281635653955215143/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUcU5xbWVREAE,,3 months ago,2024-08-11 17:57:24.366212,5.0,Kumar Udit,0,https://www.google.com/maps/contrib/113924533026340772977/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUeUtmUElBEAE,,3 months ago,2024-08-11 17:57:24.367212,5.0,Payzyyew Seyitnazar,0,https://www.google.com/maps/contrib/114699709609448438971/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUeVA3SUp3EAE,The restaurant is beautiful and food vearity very nice,3 months ago,2024-08-11 17:57:24.367212,3.0,Anuradha Singh Bihar Pinnacle,0,https://www.google.com/maps/contrib/101937190289896261238/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUeVBhYkR3EAE,,3 months ago,2024-08-11 17:57:24.368212,5.0,SAURABH PATIL,0,https://www.google.com/maps/contrib/107488791084290731723/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSUNUaU4zTzZnRRAB,,3 months ago,2024-08-11 17:57:24.369212,5.0,Saurav Kumar,0,https://www.google.com/maps/contrib/103680551806592086222/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUOE1XWk53EAE,Good service,3 months ago,2024-08-11 17:57:30.688327,5.0,Akshay Tanwar,0,https://www.google.com/maps/contrib/106689287267540455643/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSUNUZ0pPblh3EAE,Poor bad food,3 months ago,2024-08-11 17:57:30.689331,1.0,Abdul Bhay,0,https://www.google.com/maps/contrib/112559081021955785935/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURqXzRpdW93RRAB,Amazing dine,3 months ago,2024-08-11 17:57:30.689331,5.0,Sonam Khan,0,https://www.google.com/maps/contrib/112056949358693282136/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURqdjltc2FBEAE,The food and starters are very good. It is value for money definitely.,3 months ago,2024-08-11 17:57:30.689331,5.0,Vishal Naikwadi,3,https://www.google.com/maps/contrib/103976494819833600038/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURqdjhHS0NBEAE,The best place to go with your group and enjoy the elegant dishes and spending quality time with your friends,3 months ago,2024-08-11 17:57:30.690330,5.0,Deepak Dadhich,0,https://www.google.com/maps/contrib/100981719551091234659/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURqdjh5cFVnEAE,,3 months ago,2024-08-11 17:57:30.690330,5.0,Vishal Gupta,3,https://www.google.com/maps/contrib/106427774017628564111/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURqMzV1UG1BRRAB,,3 months ago,2024-08-11 17:57:30.691331,5.0,Amanjit Singh,0,https://www.google.com/maps/contrib/103585856104186051026/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURqM19hS1lnEAE,,3 months ago,2024-08-11 17:57:30.691331,5.0,SUNIL ĶUMAR SONU,0,https://www.google.com/maps/contrib/106905715881889141222/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURqMy16R0ZBEAE,Awesome experience,3 months ago,2024-08-11 17:57:30.691331,5.0,Anjali Kapoor,24,https://www.google.com/maps/contrib/115675326518795840773/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURqMy1TbFlREAE,,3 months ago,2024-08-11 17:57:30.693171,5.0,Bhagya Arora,0,https://www.google.com/maps/contrib/118273860435288658265/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURqbjgteXpRRRAB,,3 months ago,2024-08-11 17:57:36.622002,5.0,Anand Tripathi,0,https://www.google.com/maps/contrib/100514243596586632614/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURqbjhQSlJ3EAE,Very nice restaurant.,3 months ago,2024-08-11 17:57:36.623506,5.0,vinod kumar,0,https://www.google.com/maps/contrib/104806544829378249697/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURqbjZheFFnEAE,,3 months ago,2024-08-11 17:57:36.624014,5.0,Junior Pathshala,0,https://www.google.com/maps/contrib/105670799432537933787/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURqbjhMZWlnRRAB,Good taste,3 months ago,2024-08-11 17:57:36.624014,5.0,Aarshi Matrimonial,0,https://www.google.com/maps/contrib/100074314192954879589/reviews?hl=en
ChZDSUhNMG9nS0VJQ0FnSURqMTlfNUxREAE,Best place for non veg,3 months ago,2024-08-11 17:57:36.624014,5.0,Prateek Jain,3,https://www.google.com/maps/contrib/112220134770739387515/reviews?hl=en
ChRDSUhNMG9nS0VJQ0FnSURqMTcxdhAB,,3 months ago,2024-08-11 17:57:36.625297,5.0,faeem faeem,23,https://www.google.com/maps/contrib/116967382884026914002/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURqMV9uYXF3RRAB,Fantastic service,3 months ago,2024-08-11 17:57:36.625297,5.0,Siddharth Singh,2,https://www.google.com/maps/contrib/101937506948015587334/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURqbDR1YTJRRRAB,amazing food.,3 months ago,2024-08-11 17:57:36.625297,5.0,Alpa Aggarwal,0,https://www.google.com/maps/contrib/111672927279740849236/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURqbF9IUnp3RRAB,,3 months ago,2024-08-11 17:57:36.625297,5.0,priya joshi,5,https://www.google.com/maps/contrib/104523498354840070619/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURqbDRhdndnRRAB,Sales executive 5year,3 months ago,2024-08-11 17:57:36.626680,5.0,Soumya,1,https://www.google.com/maps/contrib/102736777508859412596/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURqbDVqQTdnRRAB,,3 months ago,2024-08-11 17:57:42.671574,5.0,T R,0,https://www.google.com/maps/contrib/106231591421392216331/reviews?hl=en
ChdDSUhNMG9nS0VJQ0FnSURqbDZDV2lRRRAB,,3 months ago,2024-08-11 17:57:42.672574,5.0,Bajrang Pharma,0,https://www.google.com/maps/contrib/116517908904733170055/reviews?hl=en
